           AT2018fjl         AGN  59217.822    1.08 0.04  -0.227 0.024  -0.153 0.015
           AT2018fjl         AGN  59219.766    0.91 0.02   0.060 0.016  -0.013 0.018
           AT2018fjl         AGN  59221.597    1.10 0.03  -0.009 0.020   0.115 0.018
           AT2018fjl         AGN  59223.565    1.10 0.01   0.004 0.015   0.047 0.016
           AT2018fjl         AGN  59225.691    1.16 0.02   0.061 0.015   0.029 0.018
           AT2018fjl         AGN  59310.756    1.12 0.01   0.072 0.015  -0.044 0.015
           AT2018fjl         AGN  59312.682    1.23 0.01   0.342 0.015   0.060 0.015
           AT2018fjl         AGN  59496.939    0.92 0.01  -0.143 0.015  -0.119 0.015
           AT2018fjl         AGN  59500.966    0.86 0.01   0.087 0.015   0.061 0.015
           AT2018fjl         AGN  59502.977    0.88 0.01  -0.020 0.015  -0.072 0.015
           AT2016emf         AGN  58763.780    0.49 0.01   0.289 0.015   0.520 0.015
           AT2016emf         AGN  59138.730    0.21 0.02  -0.084 0.018  -0.018 0.016
           AT2016emf         AGN  59172.710    0.84 0.01  -0.030 0.015  -0.049 0.015
           SN2018epx       SN Ia  59077.737   -0.24 0.02   0.032 0.018  -0.008 0.015
           SN2018epx       SN Ia  59080.069   -0.24 0.03  -0.007 0.020   0.013 0.016
           SN2018epx       SN Ia  59115.576   -0.28 0.04   0.003 0.016  -0.020 0.025
           SN2018lzf       SN Ia  59517.843   -0.06 0.02   0.047 0.019   0.068 0.015
           SN2018lzf       SN Ia  59525.642    0.06 0.01   0.101 0.015   0.033 0.017
           AT2018fsg          CV  58360.849   -0.23 0.08  -0.714 0.021  -0.391 0.038
           AT2018hub         AGN  59478.983    0.32 0.01   0.002 0.015   0.081 0.015
           AT2018hub         AGN  59487.851    0.35 0.01  -0.056 0.015  -0.053 0.015
           SN2018fop       SN Ia  59164.730    0.10 0.01   0.023 0.015   0.023 0.015
           AT2018fzp           -  58368.086   -0.11 0.05   0.016 0.022  -0.066 0.023
           AT2018fzp           -  58371.744   -0.01 0.02  -0.037 0.017  -0.019 0.015
           AT2018fzp           -  58377.739    0.12 0.10   0.012 0.022   0.126 0.046
           AT2019bcx         AGN  59401.828    0.03 0.01  -0.038 0.015   0.013 0.015
          AT2019aahj         AGN  59523.667   -0.15 0.01  -0.045 0.015   0.010 0.015
           AT2018iei         AGN  58725.684    0.30 0.20  -0.270 0.100  -0.129 0.015
           AT2018iei         AGN  58745.870    0.64 0.17  -0.266 0.089  -0.118 0.015
           AT2018iei         AGN  58763.906    0.47 0.21  -0.111 0.110   0.047 0.015
           SN2018fay   SN Ia-91T  58860.782    0.22 0.54   0.287 0.256   0.005 0.026
           AT2018lul         AGN  59150.662   -0.10 0.06   0.016 0.018   0.019 0.034
           AT2018lul         AGN  59167.813   -0.05 0.03  -0.017 0.021   0.094 0.017
           AT2018lul         AGN  59178.636   -0.06 0.01  -0.005 0.015  -0.026 0.015
           AT2018gqj          CV  58859.631   -0.14 0.20   0.128 0.094   0.126 0.040
           AT2018gqj          CV  59695.678   -0.10 0.01   0.506 0.015   0.104 0.015
           AT2018glc         AGN  59077.726    0.35 0.02  -0.001 0.015  -0.062 0.017
           AT2018glc         AGN  59080.074    0.32 0.03  -0.580 0.015  -0.532 0.020
           AT2018glc         AGN  59116.757    0.16 0.01  -0.414 0.015   0.094 0.015
           AT2020uez          CV  59125.554   -0.35 0.01   0.114 0.016   0.014 0.015
           AT2018kik         AGN  59475.984    0.35 0.05  -0.069 0.015   0.001 0.028
           AT2018luk         AGN  59056.943    0.27 0.01   0.099 0.015   0.116 0.015
           AT2018luk         AGN  59085.956    0.29 0.01  -0.016 0.015  -0.031 0.015
           AT2018luk         AGN  59089.890    0.34 0.01  -0.052 0.015  -0.006 0.016
           AT2018luk         AGN  59231.782    0.32 0.07   0.094 0.015   0.054 0.032
           AT2018gua         AGN  58875.891    0.30 0.02  -0.115 0.015  -0.005 0.017
           AT2018gua         AGN  58880.953    0.30 0.05  -0.132 0.015   0.022 0.028
           AT2018gua         AGN  58893.776    0.24 0.01   0.021 0.015   0.026 0.016
           AT2018gua         AGN  58895.742    0.24 0.02   0.093 0.015   0.098 0.018
           AT2018gua         AGN  59517.973    0.53 0.01   0.051 0.015  -0.012 0.015
           AT2018gua         AGN  59522.680    0.49 0.10   0.038 0.042  -0.031 0.016
           AT2018gua         AGN  59531.833    0.40 0.06  -0.173 0.037  -0.023 0.016
           AT2018gxz          CV  58849.468   -0.19 0.07   0.002 0.021  -0.020 0.029
           AT2019lla          CV  59537.510   -0.25 0.10   0.103 0.034   0.062 0.037
          AT2019aaey          CV  59050.939   -0.40 0.19   0.330 0.021   0.264 0.088
          AT2019aaey          CV  59054.024   -0.39 0.09   0.073 0.038   0.058 0.032
          AT2019aaey          CV  59055.928   -0.31 0.08   0.122 0.042   0.135 0.016
           SN2018hna       SN II  58586.774    1.17 0.06   0.012 0.034   0.006 0.015
           SN2018hna       SN II  58591.689    1.16 0.06   0.096 0.022  -0.036 0.028
           SN2018hna       SN II  58642.446    1.30 0.03   0.013 0.019   0.018 0.016
           SN2018hna       SN II  58648.681    1.32 0.05   0.024 0.027   0.012 0.017
           SN2018hna       SN II  58673.436    1.31 0.08  -0.003 0.033   0.015 0.017
           SN2018hna       SN II  58676.432    1.30 0.08   0.038 0.036   0.027 0.015
           AT2020mqy         AGN  59264.687   -0.18 0.01  -0.013 0.016  -0.002 0.016
           AT2020mqy         AGN  59266.573   -0.17 0.03  -0.015 0.018   0.032 0.015
           AT2020mqy         AGN  59268.712   -0.24 0.02   0.032 0.015   0.045 0.017
           AT2018isx         AGN  59053.948    0.48 0.01   0.008 0.015  -0.085 0.015
           AT2018isx         AGN  59184.704    0.37 0.05   0.054 0.026   0.062 0.017
           AT2018isx         AGN  59187.962    0.39 0.02  -0.020 0.018   0.012 0.018
           AT2018isx         AGN  59193.868    0.34 0.01   0.021 0.015  -0.081 0.015
           AT2018isx         AGN  59222.656    0.21 0.01   0.190 0.015  -0.014 0.015
           AT2018isx         AGN  59231.663    0.34 0.01   0.038 0.015   0.076 0.015
           AT2019cmi         AGN  59522.988    0.39 0.01   0.155 0.015   0.137 0.015
           AT2019cmi         AGN  59624.575    0.25 0.15   0.884 0.016   0.626 0.062
           AT2020nfo         AGN  59151.768    0.05 0.01  -0.022 0.015   0.002 0.015
           AT2018lup         AGN  59248.687    0.24 0.03  -0.082 0.021  -0.047 0.015
           AT2018lup         AGN  59250.985    0.28 0.02  -0.023 0.016  -0.007 0.018
           AT2018lup         AGN  59252.747    0.23 0.02   0.015 0.018   0.023 0.016
           AT2018lup         AGN  59254.810    0.20 0.01   0.024 0.015   0.018 0.017
           AT2018ijt         AGN  58804.638    0.30 0.01   0.027 0.015   0.115 0.015
           AT2018ijt         AGN  58811.608    0.24 0.01  -0.090 0.015  -0.025 0.015
           AT2018ijt         AGN  58964.912    0.19 0.01  -0.007 0.015  -0.060 0.015
           AT2018ijt         AGN  58966.939    0.19 0.01  -0.016 0.015  -0.041 0.015
           AT2018ijt         AGN  58975.895    0.22 0.01   0.013 0.015   0.044 0.015
           AT2018ijt         AGN  58978.932    0.23 0.01  -0.054 0.015   0.030 0.015
           AT2018ijt         AGN  58986.925    0.20 0.01   0.003 0.015  -0.037 0.015
           AT2018ijt         AGN  58991.944    0.18 0.01   0.043 0.015  -0.030 0.015
           AT2018ijt         AGN  58995.881    0.14 0.01  -0.016 0.015  -0.029 0.015
           AT2018ijt         AGN  58997.925    0.14 0.01   0.022 0.015  -0.002 0.015
           AT2018ijt         AGN  59011.811    0.27 0.01   0.022 0.015   0.086 0.015
           AT2018ijt         AGN  59013.801    0.26 0.01   0.089 0.015  -0.015 0.015
           AT2018ijt         AGN  59018.824    0.30 0.01  -0.054 0.015  -0.047 0.015
           AT2018ijt         AGN  59023.857    0.27 0.01   0.080 0.015  -0.051 0.015
           AT2018ijt         AGN  59025.868    0.24 0.01   0.026 0.015  -0.045 0.015
           AT2018ijt         AGN  59031.903    0.28 0.01   0.081 0.015   0.042 0.015
           AT2018ijt         AGN  59034.845    0.21 0.01   0.136 0.015   0.076 0.015
           AT2018ijt         AGN  59037.862    0.26 0.01  -0.069 0.015  -0.100 0.015
           AT2018ijt         AGN  59042.776    0.07 0.01  -0.029 0.015  -0.120 0.015
           AT2018ijt         AGN  59044.812    0.10 0.01  -0.096 0.015   0.029 0.015
           AT2018ijt         AGN  59046.813    0.14 0.01  -0.057 0.015  -0.056 0.015
           AT2018ijt         AGN  59050.857    0.17 0.01   0.072 0.015  -0.006 0.015
           AT2018ijt         AGN  59052.846    0.25 0.01   0.040 0.015   0.100 0.015
           AT2018ijt         AGN  59065.964    0.16 0.03   0.030 0.016   0.031 0.022
           AT2018ijt         AGN  59399.759    0.42 0.01   0.359 0.015  -0.153 0.015
           AT2018ijt         AGN  59428.792    0.37 0.01  -0.030 0.015  -0.103 0.015
           AT2018ijt         AGN  59435.786    0.21 0.01   0.035 0.015  -0.048 0.015
           AT2022dot         AGN  58797.625    0.01 0.06   0.091 0.027  -0.049 0.027
           AT2022dot         AGN  58803.871    0.15 0.10   0.160 0.055  -0.074 0.019
           AT2022dot         AGN  58805.891    0.09 0.14  -0.089 0.055  -0.045 0.053
           AT2022dot         AGN  58811.664    0.17 0.07  -0.030 0.037  -0.030 0.019
           AT2022dot         AGN  59082.696    0.27 0.08   0.079 0.036   0.313 0.015
           AT2022dot         AGN  59085.797    0.24 0.18  -0.172 0.091  -0.180 0.026
           AT2022dot         AGN  59091.058    0.38 0.06   0.072 0.032  -0.329 0.020
           AT2022dot         AGN  59157.919    0.32 0.01   0.467 0.015  -0.094 0.015
           AT2022dot         AGN  59184.709    0.13 0.01   0.112 0.015  -0.140 0.015
           AT2022dot         AGN  59187.672    0.23 0.01  -0.235 0.015   0.017 0.015
           AT2022dot         AGN  59202.772    0.09 0.01  -0.009 0.015   0.128 0.015
           AT2022dot         AGN  59219.701    0.24 0.01  -0.257 0.015  -0.063 0.015
           AT2022dot         AGN  59223.679    0.14 0.01   0.348 0.015   0.054 0.015
           AT2022dot         AGN  59230.814    0.10 0.01  -0.205 0.015   0.075 0.015
           AT2022dot         AGN  59255.039   -0.01 0.11  -0.159 0.041  -0.230 0.020
           AT2022dot         AGN  59256.523   -0.00 0.05  -0.041 0.030  -0.033 0.016
           AT2018inb         CV?  59155.898   -0.27 0.01   0.632 0.015   0.553 0.015
           AT2018jjj          CV  59072.754   -0.25 0.19   0.348 0.050   0.291 0.071
           AT2018jjj          CV  59075.928   -0.19 0.06   0.072 0.022   0.092 0.029
           SN2021hmc       SN Ia  59334.940    0.75 0.03   0.103 0.021   0.024 0.017
           SN2021hmc       SN Ia  59338.596    1.06 0.01   0.112 0.015   0.035 0.015
           SN2021hmc       SN Ia  59340.678    1.11 0.01   0.170 0.015   0.100 0.015
           AT2019ifo          CV  59181.674   -0.19 0.04   0.219 0.023   0.262 0.018
           AT2018kfx         AGN  59443.947    0.21 0.01   0.038 0.015  -0.061 0.015
           AT2018kwv        AGN?  59221.008    1.10 0.04  -0.006 0.019   0.486 0.020
           AT2018kwv        AGN?  59230.621    1.10 0.03   0.000 0.015   0.061 0.025
           AT2018lvp         AGN  59309.676   -0.31 0.01  -0.050 0.015  -0.012 0.015
           AT2018lvp         AGN  59311.802   -0.24 0.02  -0.064 0.015  -0.004 0.017
           AT2018lvp         AGN  59313.609   -0.28 0.02  -0.049 0.016  -0.025 0.016
           AT2018lvp         AGN  59317.072   -0.27 0.01  -0.025 0.015  -0.071 0.015
           AT2018lvp         AGN  59321.728   -0.27 0.04  -0.000 0.016  -0.043 0.022
           AT2018lvp         AGN  59673.795   -0.24 0.01   0.051 0.016  -0.011 0.015
           AT2018lvp         AGN  59677.720   -0.28 0.01  -0.030 0.016   0.015 0.016
           AT2018lvp         AGN  59689.837   -0.24 0.02   0.005 0.016   0.080 0.017
           AT2018lvp         AGN  59695.960   -0.24 0.01   0.029 0.015  -0.090 0.015
           AT2018lvp         AGN  59699.829   -0.19 0.09   0.110 0.043   0.012 0.017
           AT2019lla           -  59537.609   -0.25 0.07   0.119 0.022   0.078 0.034
           AT2021rcu         AGN  59675.951    0.49 0.02  -0.027 0.020   0.088 0.015
           AT2021rcu         AGN  59678.839    0.50 0.02   0.018 0.017  -0.036 0.016
           AT2022cfw         AGN  59697.680   -0.25 0.04  -0.063 0.016  -0.020 0.028
           AT2019chb         AGN  58600.699   -0.02 0.01   0.097 0.016  -0.061 0.015
           AT2019chb         AGN  59194.128    0.06 0.01  -0.011 0.016   0.037 0.015
           AT2019chb         AGN  59266.794    0.07 0.04   0.081 0.015  -0.021 0.026
           AT2019chb         AGN  59268.811   -0.00 0.01   0.029 0.015  -0.007 0.015
           AT2019avd        AGN?  59193.758    0.49 0.14  -0.003 0.015   0.056 0.079
           AT2019avd        AGN?  59203.000    0.53 0.02   0.002 0.016   0.014 0.019
           AT2019avd        AGN?  59216.654    0.57 0.04  -0.006 0.015  -0.004 0.029
           AT2019avd        AGN?  59218.883    0.59 0.01   0.035 0.017  -0.052 0.015
           AT2019avd        AGN?  59220.842    0.49 0.06   0.014 0.020  -0.199 0.029
           AT2019avd        AGN?  59224.604    0.60 0.04   0.062 0.018  -0.001 0.020
           AT2019avd        AGN?  59226.623    0.55 0.01   0.035 0.015  -0.031 0.015
           AT2019avd        AGN?  59228.608    0.58 0.05  -0.003 0.017   0.012 0.021
           AT2019avd        AGN?  59230.751    0.59 0.04  -0.007 0.018   0.038 0.025
           AT2019avd        AGN?  59232.582    0.57 0.01   0.023 0.015  -0.041 0.015
           AT2019cap          CV  59193.758   -0.07 0.10   0.312 0.043   0.096 0.015
           AT2019csf          CV  59187.398   -0.11 0.01   0.086 0.016   0.302 0.015
           AT2019ehb         AGN  58863.778   -0.01 0.04  -0.055 0.022  -0.072 0.021
           AT2019ehb         AGN  58866.770   -0.04 0.10   0.048 0.017   0.100 0.058
           AT2019ehb         AGN  58893.904   -0.01 0.03   0.046 0.021   0.026 0.015
           AT2019ehb         AGN  58899.912   -0.04 0.05   0.048 0.018   0.020 0.027
           AT2019ehb         AGN  58903.470   -0.01 0.07   0.136 0.028   0.016 0.020
           AT2019ehb         AGN  59290.528    0.01 0.01  -0.013 0.016   0.025 0.015
           AT2019ehb         AGN  59292.504    0.02 0.02  -0.015 0.016  -0.036 0.015
           AT2019ehb         AGN  59636.906   -0.04 0.01   0.026 0.015   0.011 0.015
           AT2019eej        AGN?  59221.950    0.81 0.48  -0.471 0.024  -0.392 0.202
           AT2019eej        AGN?  59223.640    0.81 0.16   0.457 0.058   0.993 0.059
           AT2019eej        AGN?  59228.085    0.00 0.22  -0.334 0.096   0.124 0.023
           AT2019eej        AGN?  59230.880    0.61 0.13   0.221 0.054  -0.445 0.033
           SN2019fdr           -  58637.990   -0.06 0.02  -0.001 0.017  -0.030 0.016
           SN2019fdr           -  58639.845   -0.03 0.01  -0.011 0.015   0.018 0.016
           SN2019fdr           -  58641.579   -0.06 0.02  -0.029 0.019   0.002 0.015
           SN2019fdr           -  58644.677   -0.06 0.03  -0.036 0.016  -0.002 0.019
           SN2019fdr           -  58654.615   -0.01 0.02   0.052 0.016   0.014 0.018
           SN2019fdr           -  58670.783    0.04 0.01  -0.037 0.015  -0.063 0.015
           SN2019fdr           -  58674.938    0.03 0.02  -0.005 0.017   0.012 0.016
           SN2019fdr           -  58681.594    0.06 0.02   0.048 0.016   0.059 0.016
           SN2019fdr           -  58685.632    0.02 0.01   0.003 0.015   0.025 0.015
           SN2019fdr           -  58696.936    0.07 0.01  -0.011 0.015  -0.040 0.015
           SN2019fdr           -  58732.568    0.13 0.01  -0.008 0.016   0.045 0.015
                   -         AGN  59151.627   -0.07 0.01   0.024 0.015   0.021 0.015
                   -         AGN  59164.627   -0.03 0.01   0.013 0.015  -0.012 0.015
           SN2019gwf       SN Ia  58653.845    0.06 0.07   0.035 0.030   0.003 0.026
           AT2019kkl         AGN  58794.911   -0.21 0.02   0.038 0.018  -0.080 0.015
           AT2019kkl         AGN  59072.766   -0.20 0.03  -0.019 0.022  -0.056 0.015
           AT2019kkl         AGN  59075.954   -0.20 0.02   0.061 0.020  -0.017 0.015
           AT2019kkl         AGN  59434.941   -0.20 0.01   0.040 0.015   0.060 0.015
           AT2019kkl         AGN  59438.951   -0.15 0.01  -0.056 0.015   0.032 0.015
           AT2019ktc         AGN  59524.617    0.78 0.01   0.086 0.015  -0.071 0.015
           AT2020ldc         AGN  59677.834    0.02 0.01  -0.075 0.015   0.027 0.015
           SN2019meh         AGN  58740.694    0.00 0.02  -0.038 0.015  -0.007 0.017
           SN2019meh         AGN  58777.676    0.05 0.02   0.038 0.015  -0.060 0.017
           AT2018apq          CV  59060.132   -0.40 0.04   0.269 0.017   0.180 0.026
           AT2019lvj          CV  59035.709   -0.32 0.01   0.244 0.015   0.147 0.015
           AT2019scc         AGN  59193.563   -0.12 0.02   0.046 0.016   0.013 0.017
           AT2019scc         AGN  59459.969   -0.19 0.01   0.003 0.015  -0.002 0.015
           AT2019scc         AGN  59465.792   -0.20 0.01  -0.060 0.015   0.087 0.015
           AT2019scc         AGN  59469.027   -0.21 0.05   0.023 0.017  -0.007 0.024
           AT2019rsm         AGN  58791.646   -0.07 0.01   0.048 0.015  -0.046 0.015
           AT2019rsm         AGN  59080.972   -0.13 0.01   0.012 0.015  -0.000 0.015
           AT2019rsm         AGN  59082.779   -0.10 0.02   0.020 0.018  -0.010 0.015
           AT2019rsm         AGN  59085.112   -0.11 0.03   0.017 0.020  -0.044 0.015
           AT2019rsm         AGN  59090.891   -0.08 0.01  -0.038 0.015   0.030 0.015
           AT2019rsm         AGN  59112.136   -0.09 0.01   0.003 0.015   0.054 0.015
           AT2019rsm         AGN  59251.422   -0.18 0.01  -0.013 0.015  -0.035 0.015
           AT2019rsm         AGN  59254.867   -0.16 0.01  -0.022 0.015  -0.081 0.015
           AT2019obj        AGN?  59193.862   -0.11 0.03   0.034 0.017   0.002 0.020
           AT2019obj        AGN?  59199.081   -0.13 0.08   0.023 0.017  -0.073 0.034
           AT2019obj        AGN?  59202.513   -0.08 0.02  -0.036 0.016  -0.054 0.015
           AT2019obj        AGN?  59204.540   -0.10 0.08   0.038 0.021   0.097 0.024
           AT2019obj        AGN?  59217.823   -0.13 0.13   0.067 0.062   0.006 0.021
           AT2019obj        AGN?  59219.638   -0.13 0.04   0.001 0.017  -0.039 0.022
           AT2019obj        AGN?  59221.608   -0.12 0.03  -0.006 0.018  -0.011 0.017
           AT2019obj        AGN?  59223.484   -0.09 0.03   0.034 0.018  -0.022 0.017
           AT2019obj        AGN?  59225.536   -0.11 0.03  -0.008 0.016  -0.002 0.018
           AT2019obj        AGN?  59227.816   -0.12 0.03  -0.033 0.017   0.015 0.020
           AT2019obj        AGN?  59231.449   -0.13 0.02  -0.038 0.018  -0.024 0.016
           AT2019obj        AGN?  59312.444   -0.10 0.01   0.058 0.015  -0.048 0.015
           AT2019obj        AGN?  59496.947   -0.12 0.01   0.018 0.015  -0.023 0.015
           AT2019obj        AGN?  59500.952   -0.11 0.01  -0.038 0.015   0.026 0.015
           AT2019obj        AGN?  59502.970   -0.12 0.01   0.008 0.015  -0.021 0.015
           SN2019owu       SN Ia  58750.765   -0.04 0.04   0.091 0.022   0.077 0.015
           AT2019rnu         AGN  59188.065   -0.27 0.03  -0.051 0.022   0.091 0.015
           AT2019rnu         AGN  59198.730   -0.25 0.03  -0.028 0.019   0.022 0.015
           AT2019rnu         AGN  59202.820   -0.17 0.03  -0.012 0.020   0.030 0.017
           AT2019rnu         AGN  59204.790   -0.18 0.05   0.018 0.019  -0.123 0.025
           AT2019rnu         AGN  59218.738   -0.22 0.03   0.040 0.015  -0.003 0.020
           AT2019rnu         AGN  59220.745   -0.15 0.04   0.001 0.016  -0.059 0.023
           SN2019qvr      SN IIn  58811.590    0.45 0.03   0.034 0.023  -0.055 0.015
           SN2019qym       SN Ia  58811.592    0.71 0.03   0.040 0.021   0.131 0.017
                   -         AGN  59158.992    0.16 0.01  -0.106 0.015  -0.043 0.015
                   -         AGN  59184.936    0.24 0.01  -0.007 0.015  -0.016 0.015
           SN2019twk       SN II  58797.559    0.05 0.07   0.037 0.025   0.021 0.035
           SN2019twk       SN II  58830.505    0.51 0.03   0.069 0.017  -0.008 0.018
           SN2019uaf       SN Ia  58797.559    0.08 0.05  -0.101 0.024  -0.118 0.028
           SN2019ubs       SN Ia  58811.582   -0.13 0.03   0.020 0.019  -0.033 0.016
           SN2019uen       SN Ia  58811.592   -0.01 0.02   0.104 0.015   0.037 0.020
           AT2019umq           -  59448.618   -0.37 0.01   0.266 0.015   0.141 0.015
           AT2019uwj         CV?  58797.543   -0.23 0.03   0.222 0.018   0.138 0.018
           SN2019ulw       SN Ia  58803.697   -0.19 0.03  -0.082 0.021  -0.099 0.016
           SN2019ulw       SN Ia  58805.699   -0.20 0.04  -0.055 0.023  -0.055 0.016
           SN2019waa       SN Ia  58830.832   -0.08 0.08  -0.001 0.016  -0.007 0.044
           AT2019vzf       SN Ia  58830.475   -0.14 0.03   0.017 0.016  -0.076 0.019
           SN2019vsr       SN II  58830.664    0.02 0.03   0.019 0.017  -0.006 0.018
           AT2019wey       Other  59292.411   -0.33 0.02   0.005 0.015  -0.035 0.016
           AT2019wey       Other  59461.973   -0.27 0.01   0.029 0.015  -0.027 0.015
           AT2019wey       Other  59465.958   -0.26 0.01   0.042 0.015   0.051 0.015
           AT2019wey       Other  59467.957   -0.27 0.01   0.014 0.015  -0.022 0.015
           AT2019wey       Other  59471.906   -0.23 0.01  -0.030 0.015  -0.031 0.015
           AT2019wey       Other  59475.983   -0.28 0.01   0.078 0.015   0.042 0.015
                   -         AGN  59252.095   -0.17 0.04  -0.021 0.018  -0.079 0.018
                   -         AGN  59254.629   -0.27 0.01  -0.006 0.015   0.043 0.015
           SN2019wmx       SN Ia  58849.465   -0.13 0.05   0.067 0.022   0.052 0.021
           SN2019wzj       SN Ic  58849.465    1.26 0.07   0.185 0.033   0.096 0.019
           SN2019wvz       SN II  58893.597    0.65 0.03  -0.096 0.019  -0.051 0.016
           AT2019zsi          CV  58860.782   -0.24 0.06  -0.014 0.017  -0.018 0.029
          AT2021aeuj         AGN  58893.594   -0.01 0.02  -0.057 0.017  -0.056 0.016
          AT2021aeuj         AGN  58895.903   -0.08 0.01  -0.057 0.015  -0.122 0.016
           SN2019yvq       SN Ia  58883.955    1.22 0.02   0.098 0.017   0.048 0.016
            SN2020hr       SN Ia  58876.675    0.03 0.02   0.070 0.016   0.027 0.019
                   -          CV  59249.003   -0.24 0.05   0.456 0.031   0.524 0.018
            SN2020in      SN IIn  58878.793   -0.08 0.05  -0.033 0.024  -0.021 0.022
            SN2020in      SN IIn  58890.914   -0.03 0.05   0.059 0.021   0.027 0.020
            SN2020in      SN IIn  58893.951   -0.00 0.03   0.019 0.018  -0.024 0.018
            SN2020in      SN IIn  58895.570    0.03 0.02   0.013 0.015   0.007 0.019
          AT2020aezs         AGN  59622.662    0.17 0.12   0.044 0.061   0.016 0.015
            SN2020oi       SN Ic  58876.120    1.02 0.02   0.134 0.016   0.091 0.019
            SN2020oi       SN Ic  58878.083    0.95 0.07   0.119 0.016   0.091 0.027
            SN2020oi       SN Ic  58881.216    0.90 0.02   0.108 0.015   0.087 0.017
            SN2020oi       SN Ic  58883.950    0.87 0.05   0.081 0.025   0.123 0.021
            SN2020oi       SN Ic  58885.947    0.78 0.02   0.084 0.017   0.109 0.017
            SN2020oi       SN Ic  58887.773    0.73 0.04   0.056 0.022   0.046 0.016
            SN2020oi       SN Ic  58894.056    0.62 0.03  -0.044 0.017   0.073 0.019
            SN2020oi       SN Ic  58898.835    0.54 0.03   0.052 0.017   0.037 0.019
            SN2020oi       SN Ic  58903.632    0.44 0.04   0.018 0.021   0.015 0.016
            SN2020oi       SN Ic  58912.073    0.35 0.04  -0.035 0.015   0.026 0.025
            SN2020oi       SN Ic  58913.874    0.29 0.06   0.036 0.028   0.026 0.026
            SN2020zz       SN Ia  58871.553    0.07 0.03  -0.052 0.017  -0.328 0.016
            SN2020zz       SN Ia  58876.899    0.00 0.06   0.015 0.018   0.055 0.030
            SN2020zz       SN Ia  58879.743    0.13 0.02  -0.007 0.017   0.083 0.016
            SN2020zz       SN Ia  58892.867    0.52 0.02   0.090 0.016   0.006 0.016
            SN2020zz       SN Ia  58895.887    0.76 0.09   0.148 0.036  -0.013 0.031
           SN2020ady       SN Ia  58876.613   -0.19 0.01   0.002 0.015   0.002 0.017
           SN2020ady       SN Ia  58879.840   -0.17 0.01   0.036 0.016  -0.091 0.016
           SN2020ady       SN Ia  58893.593    0.00 0.04   0.062 0.015   0.020 0.024
            SN2020zi       SN Ia  58875.815    0.25 0.02  -0.013 0.018  -0.041 0.016
            SN2020zi       SN Ia  58881.172    0.40 0.08   0.081 0.040  -0.024 0.016
           SN2020aan       SN Ia  58876.872   -0.08 0.01  -0.066 0.015  -0.081 0.016
           SN2020aan       SN Ia  58880.990    0.03 0.06   0.067 0.027   0.009 0.026
           SN2020ago       SN Ia  58876.467    0.10 0.05   0.012 0.017  -0.070 0.037
           SN2020amv       SN II  58871.560   -0.44 0.04  -0.575 0.015  -0.538 0.027
           SN2020amv       SN II  58876.739   -0.34 0.04  -0.063 0.015  -0.084 0.027
           SN2020amv       SN II  58879.749   -0.28 0.03   0.016 0.016  -0.062 0.022
           SN2020amv       SN II  58892.872   -0.05 0.01   0.043 0.015   0.053 0.016
           SN2020amv       SN II  58895.888   -0.02 0.01   0.029 0.015   0.006 0.016
           SN2020amx       SN Ia  58876.773   -0.22 0.04  -0.094 0.020  -0.114 0.024
           SN2020amx       SN Ia  58880.042   -0.24 0.03  -0.064 0.019  -0.102 0.016
           SN2020amx       SN Ia  58890.589   -0.17 0.06   0.117 0.029   0.075 0.016
           SN2020amx       SN Ia  58893.582   -0.13 0.04   0.053 0.015   0.060 0.024
           SN2020amx       SN Ia  58895.901   -0.11 0.01   0.037 0.015   0.043 0.015
           SN2020aoi       SN Ia  58883.784   -0.16 0.01  -0.028 0.016  -0.027 0.015
           SN2020bua       SN Ia  58893.958    0.12 0.02   0.034 0.019   0.019 0.016
           SN2020bua       SN Ia  58895.569    0.19 0.06   0.046 0.022   0.060 0.030
           SN2020bpi       SN Ia  58884.857    0.01 0.08  -0.183 0.033  -0.242 0.027
           SN2020bpi       SN Ia  58886.791    0.05 0.02  -0.165 0.015  -0.158 0.019
           SN2020bpi       SN Ia  58891.909   -0.03 0.04  -0.044 0.022  -0.042 0.015
           SN2020bpi       SN Ia  58893.755   -0.03 0.02   0.012 0.018  -0.041 0.016
           SN2020bpi       SN Ia  58898.905    0.11 0.04  -0.001 0.023  -0.015 0.017
           SN2020bpi       SN Ia  58903.868    0.18 0.06   0.075 0.031   0.042 0.020
           SN2020bpi       SN Ia  58911.779    0.59 0.10   0.136 0.046  -0.028 0.029
           AT2021kvn           -  59473.826    0.33 0.05   0.041 0.021   0.032 0.023
           AT2021kvn           -  59476.827    0.34 0.08   0.029 0.040   0.009 0.020
           AT2021kvn           -  59484.917    0.34 0.07  -0.026 0.030  -0.062 0.024
           AT2021kvn           -  59487.805    0.36 0.05   0.044 0.021   0.099 0.021
           SN2020chi       SN Ia  58893.942   -0.24 0.04  -0.125 0.022  -0.180 0.019
          AT2020abea         AGN  59193.829    0.40 0.02  -0.103 0.015  -0.109 0.019
          AT2020abea         AGN  59198.809    0.20 0.02  -0.040 0.017  -0.160 0.015
          AT2020abea         AGN  59202.557    0.35 0.04   0.005 0.022  -0.036 0.015
          AT2020abea         AGN  59204.750    0.36 0.05   0.032 0.022   0.169 0.019
           AT2021loi         AGN  59401.932    0.08 0.01   0.003 0.015   0.022 0.015
